time,speed,throttle,brake,gear
1774799600.558189,124,117,79,131
1774799600.5581915,124,117,79,131
1774799600.558194,124,117,79,131
1774799600.6112225,124,117,79,131
1774799600.611242,124,117,79,131
1774799600.611246,124,117,79,131
1774799600.6112497,124,117,79,131
1774799600.6112583,124,117,79,131
1774799600.6112611,124,117,79,131
1774799600.611264,124,117,79,131
1774799600.6112669,124,117,79,131
1774799600.6578808,124,117,79,131
1774799600.657898,124,117,79,131
1774799600.6579025,124,117,79,131
1774799600.6579058,124,117,79,131
1774799600.6579092,124,117,79,131
1774799600.657913,124,117,79,131
1774799600.6579177,124,117,79,131
1774799600.7103655,124,117,79,131
1774799600.7103913,124,117,79,131
1774799600.7103972,124,117,79,131
1774799600.7104008,124,117,79,131
1774799600.7104046,124,117,79,131
1774799600.7104087,124,117,79,131
1774799600.7104316,124,117,79,131
1774799600.7104392,124,117,79,131
1774799600.7567768,124,117,79,131
1774799600.7567983,124,117,79,131
1774799600.756804,124,117,79,131
1774799600.757058,124,117,79,131
1774799600.7570648,124,117,79,131
1774799600.7570693,124,117,79,131
1774799600.7570739,124,117,79,131
1774799600.8096247,124,117,79,131
1774799600.809642,124,117,79,131
1774799600.8096466,124,117,79,131
1774799600.8096635,124,117,79,131
1774799600.809668,124,117,79,131
1774799600.809671,124,117,79,131
1774799600.8096771,124,117,79,131
1774799600.8096795,124,117,79,131
1774799600.861173,124,117,79,131
1774799600.8611906,124,117,79,131
1774799600.8611956,124,117,79,131
1774799600.8611987,124,117,79,131
1774799600.861202,124,117,79,131
1774799600.861205,124,117,79,131
1774799600.8612075,124,117,79,131
1774799600.9075565,124,117,79,131
1774799600.907579,124,117,79,131
1774799600.9075828,124,117,79,131
1774799600.9075859,124,117,79,131
1774799600.9075887,124,117,79,131
1774799600.9075909,124,117,79,131
1774799600.9075933,124,117,79,131
1774799600.9075968,124,117,79,131
1774799600.959371,124,117,79,131
1774799600.9593885,124,117,79,131
1774799600.959394,124,117,79,131
1774799600.9593985,124,117,79,131
1774799600.9594028,124,117,79,131
1774799600.959406,124,117,79,131
1774799600.959408,124,117,79,131
1774799601.0112076,124,117,79,131
1774799601.0112238,124,117,79,131
1774799601.0112274,124,117,79,131
1774799601.011231,124,117,79,131
1774799601.0112336,124,117,79,131
1774799601.0112362,124,117,79,131
1774799601.0112383,124,117,79,131
1774799601.011247,124,117,79,131
1774799601.0112603,124,117,79,131
1774799601.0112667,124,117,79,131
1774799601.0112758,124,117,79,131
1774799601.0112853,124,117,79,131
1774799601.0564902,124,117,79,131
1774799601.0565095,124,117,79,131
1774799601.056516,124,117,79,131
1774799601.056521,124,117,79,131
1774799601.0565252,124,117,79,131
1774799601.056529,124,117,79,131
1774799601.0565326,124,117,79,131
1774799601.1081455,124,117,79,131
1774799601.1081626,124,117,79,131
1774799601.1081674,124,117,79,131
1774799601.1081705,124,117,79,131
1774799601.1081882,124,117,79,131
1774799601.1082034,124,117,79,131
1774799601.108219,124,117,79,131
1774799601.1082335,124,117,79,131
1774799601.1595762,124,117,79,131
1774799601.1595955,124,117,79,131
1774799601.1595995,124,117,79,131
1774799601.1596026,124,117,79,131
1774799601.1596053,124,117,79,131
1774799601.1596074,124,117,79,131
1774799601.15961,124,117,79,131
1774799601.2106078,124,117,79,131
1774799601.2106287,124,117,79,131
1774799601.2106335,124,117,79,131
1774799601.2106369,124,117,79,131
1774799601.2106402,124,117,79,131
1774799601.2106545,124,117,79,131
1774799601.210659,124,117,79,131
1774799601.2106638,124,117,79,131
1774799601.256366,124,117,79,131
1774799601.2563887,124,117,79,131
1774799601.2563944,124,117,79,131
1774799601.2564049,124,117,79,131
1774799601.2564096,124,117,79,131
1774799601.2564137,124,117,79,131
1774799601.256418,124,117,79,131
1774799601.3074641,124,117,79,131
1774799601.307488,124,117,79,131
1774799601.3074932,124,117,79,131
1774799601.3074958,124,117,79,131
1774799601.307499,124,117,79,131
1774799601.307502,124,117,79,131
1774799601.3075054,124,117,79,131
1774799601.307508,124,117,79,131
1774799601.3593507,124,117,79,131
1774799601.3593671,124,117,79,131
1774799601.3593714,124,117,79,131
1774799601.3593745,124,117,79,131
1774799601.359377,124,117,79,131
1774799601.359379,124,117,79,131
